SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
89754,13,2,2,3,0.43
89755,60,2,4,3,0.51
89756,62,1,3,9,3.77
89757,8,1,3,9,2.11
89758,12,2,1,2,0.3
89759,12,2,6,15,3.07
89760,6,2,2,10,2.39
89761,79,2,4,1,0.2
89762,35,2,1,12,NA
89763,8,2,4,15,4.96
89764,62,2,1,9,3.45
89765,16,1,6,6,0.95
89766,13,2,6,6,1.07
89767,6,1,1,7,0.81
89768,36,1,4,NA,NA
89769,1,2,4,8,2.16
89770,67,2,3,8,2.14
89771,70,1,2,3,0.75
89772,16,2,2,15,5
89773,0,1,4,NA,NA
89774,32,2,3,10,2.85
89775,7,1,3,15,5
89776,6,1,1,15,2.55
89777,17,2,1,4,0.74
89778,12,1,2,15,2.55
89779,21,1,6,12,NA
89780,70,1,2,3,0.75
89781,17,2,1,4,0.53
89782,14,2,1,2,0.3
89783,26,2,6,7,1.88
89784,19,1,7,4,0.58
89785,20,2,2,3,0.85
89786,57,2,1,5,0.95
89787,71,1,3,2,0.46
89788,28,1,4,8,1.22
89789,11,2,1,7,0.82
89790,59,1,3,3,1.1
89791,23,1,2,8,2.06
89792,30,2,1,15,5
89793,52,1,2,14,5
89794,29,2,6,NA,NA
89795,22,2,3,12,NA
89796,7,1,3,7,1.72
89797,59,2,1,6,1.24
89798,7,2,4,14,2.81
89799,33,1,6,10,NA
89800,60,2,4,7,3.54
89801,67,1,1,7,2.09
89802,25,2,6,15,5
89803,61,1,1,9,2.11
89804,66,2,3,15,5
89805,26,2,3,8,2.89
89806,36,1,3,8,0.76
89807,69,2,1,6,1.52
89808,1,2,2,15,5
89809,48,2,3,8,3.37
89810,24,2,4,2,0.6
89811,33,1,4,15,5
89812,0,2,1,3,0.4
89813,40,2,3,9,2.26
89814,33,1,3,7,1.99
89815,16,1,1,6,0.78
89816,26,2,1,5,0.75
89817,3,1,1,15,5
89818,1,2,3,14,3.17
89819,8,2,1,4,0.55
89820,35,2,1,14,2.82
89821,9,1,3,6,0.69
89822,60,1,1,9,3.45
89823,21,2,3,10,2.76
89824,60,2,1,14,3.7
89825,23,2,4,1,0.06
89826,80,1,3,6,1.62
89827,76,2,6,2,0.71
89828,10,2,3,15,4.36
89829,39,2,1,4,0.49
89830,17,2,4,15,5
89831,52,2,1,77,NA
89832,26,2,1,10,1.7
89833,36,2,4,9,1.87
89834,10,2,3,9,1.84
89835,75,2,3,6,1.69
89836,5,1,3,9,1.24
89837,4,2,7,15,5
89838,2,2,4,6,1.15
89839,36,2,3,10,2.46
89840,10,2,3,15,3.38
89841,57,1,4,6,1.24
89842,28,1,4,7,0.95
89843,1,1,1,1,0.07
89844,64,2,2,3,0.85
89845,63,1,4,14,5
89846,32,1,4,NA,NA
89847,2,2,3,9,2.04
89848,80,1,6,77,NA
89849,67,2,6,NA,NA
89850,80,1,3,7,2.75
89851,44,1,3,7,1.65
89852,77,1,3,99,NA
89853,74,2,3,3,1.02
89854,37,2,1,7,0.02
89855,59,1,3,5,0.59
89856,42,2,1,6,1.26
89857,1,2,1,5,0.63
89858,6,1,1,5,0.61
89859,10,2,3,10,1.91
89860,65,1,3,10,4.39
89861,58,1,3,15,5
89862,60,2,4,8,3.06
89863,14,1,3,14,2.3
89864,20,1,1,2,0.3
89865,7,1,3,10,1.91
89866,13,1,2,4,0.55
89867,1,1,7,7,1.65
89868,25,2,3,15,5
89869,0,1,1,12,NA
89870,5,1,7,14,2.3
89871,2,1,4,6,0.92
89872,54,2,6,13,NA
89873,7,1,3,14,4.93
89874,8,1,2,5,0.59
89875,17,2,3,4,0.77
89876,16,2,4,3,0.55
89877,4,1,6,99,NA
89878,47,1,6,5,0.68
89879,14,2,1,8,2.49
89880,12,2,3,14,2.81
89881,30,2,6,1,0
89882,13,1,3,15,5
89883,72,1,3,10,3.48
89884,76,2,1,8,1.96
89885,14,1,3,14,2.82
89886,38,2,3,15,4.49
89887,13,1,3,14,2.04
89888,8,1,4,5,1.01
89889,54,2,6,15,4.96
89890,13,1,3,15,5
89891,48,1,3,15,5
89892,42,2,1,4,0.6
89893,15,2,1,6,1.04
89894,65,2,2,3,0.3
89895,6,1,3,9,1.52
89896,9,2,3,15,4.12
89897,80,2,3,15,5
89898,26,1,6,9,2.11
89899,39,2,2,77,NA
89900,17,1,4,14,2.1
89901,36,2,1,7,1.23
89902,73,1,3,6,1.24
89903,0,1,2,7,1.25
89904,30,2,6,14,4
89905,60,2,3,NA,NA
89906,11,1,7,15,5
89907,77,2,3,6,1.66
89908,30,2,1,99,NA
89909,72,1,3,5,1.51
89910,6,2,3,14,3.27
89911,32,2,2,14,5
89912,6,2,1,9,1.94
89913,65,1,6,8,3.06
89914,7,2,3,7,0.76
89915,34,1,2,77,NA
89916,13,1,7,8,1.76
89917,12,1,3,8,1.69
89918,42,1,4,15,5
89919,40,2,1,13,NA
89920,9,2,3,8,1.65
89921,37,1,3,15,4.49
89922,5,2,2,77,NA
89923,8,2,2,NA,NA
89924,16,1,1,2,0.25
89925,68,2,1,2,0.76
89926,2,2,3,6,1.04
89927,41,2,3,6,0.82
89928,5,1,3,14,3.3
89929,31,2,4,5,1.02
89930,12,2,4,5,0.49
89931,1,1,3,15,5
89932,7,1,1,7,1.07
89933,31,1,3,3,0.35
89934,19,2,4,5,1.38
89935,46,2,3,5,0.56
89936,15,1,2,14,3.72
89937,3,2,4,13,NA
89938,15,1,3,15,2.89
89939,27,1,6,10,1.59
89940,4,2,3,14,3.81
89941,6,2,1,5,0.84
89942,62,1,4,99,NA
89943,9,1,3,9,2.47
89944,6,1,2,14,1.89
89945,42,1,6,15,5
89946,28,1,3,7,3.48
89947,7,1,2,6,1.24
89948,61,1,6,9,2.11
89949,3,1,3,10,2.15
89950,26,2,4,7,2.95
89951,0,2,3,15,5
89952,0,1,3,5,0.99
89953,65,2,3,13,NA
89954,9,2,1,9,2.64
89955,21,1,4,9,1.47
89956,18,1,1,6,1.24
89957,33,2,6,15,2.66
89958,9,2,2,7,1.23
89959,32,2,3,14,3.29
89960,69,2,3,12,NA
89961,1,1,6,7,1.14
89962,20,1,4,8,2.23
89963,25,1,1,15,4.74
89964,63,2,2,14,5
89965,54,1,3,4,0.42
89966,69,2,4,2,0.45
89967,51,1,2,14,4.72
89968,13,2,1,77,NA
89969,4,2,4,5,1.14
89970,47,2,4,2,0.82
89971,13,1,3,7,1.11
89972,7,2,3,5,0.77
89973,11,2,2,6,1.16
89974,76,1,4,7,2.76
89975,26,1,3,8,1.76
89976,19,1,6,4,1.56
89977,67,2,1,10,3.47
89978,64,2,2,12,NA
89979,10,2,1,5,0.74
89980,33,2,2,14,3.3
89981,46,2,4,4,1.09
89982,17,1,3,15,5
89983,1,1,3,6,1.49
89984,18,1,7,8,1.53
89985,11,1,3,12,NA
89986,28,2,3,12,NA
89987,69,2,2,4,0.79
89988,16,2,4,6,0.92
89989,4,1,4,3,0.56
89990,8,1,3,14,3.71
89991,26,1,6,14,2.48
89992,70,2,4,6,1.23
89993,51,2,3,15,5
89994,45,2,2,8,1.6
89995,16,1,1,77,NA
89996,4,1,3,15,5
89997,71,1,3,6,1.59
89998,29,1,6,15,2.66
89999,5,1,1,6,0.98
90000,53,2,3,4,0.82
90001,76,1,6,5,1.36
90002,11,1,2,6,0.61
90003,6,2,3,6,0.82
90004,42,1,1,12,NA
90005,19,2,6,14,2
90006,25,1,6,15,5
90007,59,2,1,6,2.89
90008,41,1,3,15,5
90009,42,1,7,15,4.33
90010,17,1,1,NA,NA
90011,48,2,6,12,NA
90012,4,2,2,4,0.56
90013,20,1,4,4,0.87
90014,50,2,1,4,0.74
90015,4,1,1,NA,NA
90016,35,1,6,99,NA
90017,43,1,6,4,0.85
90018,14,1,2,15,5
90019,29,1,2,3,0.37
90020,33,2,2,2,0.45
90021,64,1,6,15,5
90022,7,1,1,3,0.21
90023,1,1,3,9,2.74
90024,2,2,7,5,0.75
90025,15,2,2,8,2.48
90026,8,1,3,15,4.12
90027,51,1,3,8,2.82
90028,43,2,1,5,0.7
90029,52,1,3,7,1.87
90030,77,1,4,2,0.76
90031,57,2,1,15,5
90032,2,2,7,2,0.35
90033,44,2,4,6,1.03
90034,68,1,3,3,1.09
90035,80,2,3,7,3.37
90036,36,2,6,15,5
90037,11,1,1,9,2.11
90038,0,2,7,15,5
90039,12,2,4,1,0.08
90040,11,1,3,14,3.46
90041,11,2,3,7,1.76
90042,2,2,3,10,1.59
90043,3,1,1,9,1.63
90044,0,2,4,7,1.1
90045,33,1,3,15,4.12
90046,61,1,2,9,1.17
90047,80,2,3,6,1.91
90048,41,2,6,7,1.27
90049,46,1,1,6,1.38
90050,74,1,4,12,NA
90051,12,1,4,5,0.99
90052,73,2,7,12,NA
90053,6,2,2,14,2.99
90054,4,2,2,3,0.51
90055,77,2,1,NA,NA
90056,9,1,1,15,2.18
90057,68,1,3,8,3.12
90058,3,2,2,NA,NA
90059,23,1,4,14,3.29
90060,73,1,4,15,5
90061,45,2,2,8,1.38
90062,34,2,4,3,0.93
90063,3,2,3,15,3.53
90064,17,2,2,99,NA
90065,77,2,1,2,0.78
90066,63,2,7,15,5
90067,62,2,2,5,1.32
90068,68,2,2,4,0.57
90069,40,2,4,10,5
90070,9,2,1,1,0.07
90071,36,1,1,10,2.15
90072,14,1,3,14,3.73
90073,52,2,2,4,1.27
90074,42,2,4,13,NA
90075,58,2,4,2,0.31
90076,79,2,3,4,1.35
90077,54,1,4,5,1.68
90078,76,1,3,15,5
90079,80,1,1,3,0.65
90080,11,2,7,6,1.24
90081,45,2,3,9,2.98
90082,17,1,3,14,2.46
90083,17,2,2,7,1.29
90084,80,2,3,12,NA
90085,1,1,3,7,2.08
90086,76,2,1,9,2.47
90087,9,1,1,6,0.98
90088,60,1,1,7,1.55
90089,31,1,3,1,0.02
90090,34,1,6,14,4.99
90091,14,1,2,5,0.7
90092,54,2,2,8,2.24
90093,24,2,1,6,1.36
90094,15,1,1,5,0.61
90095,22,1,1,7,0.75
90096,51,1,6,7,1.65
90097,9,1,6,10,2.46
90098,50,1,4,4,1.36
90099,22,1,2,15,4.74
90100,47,1,6,5,0.7
90101,5,2,3,15,4.53
90102,49,1,6,15,5
90103,0,2,7,14,4.22
90104,3,2,1,12,NA
90105,16,2,6,9,3.45
90106,52,2,2,2,0.4
90107,18,1,7,1,0
90108,80,1,3,15,5
90109,50,2,1,5,2.04
90110,58,1,1,7,3.7
90111,36,2,3,7,1.72
90112,16,2,3,4,1.02
90113,27,2,4,6,2.8
90114,13,1,4,5,1.22
90115,79,1,3,5,1.85
90116,1,2,1,14,2.64
90117,79,2,3,6,1.76
90118,80,2,2,77,NA
90119,61,2,4,12,NA
90120,20,1,4,13,NA
90121,44,2,3,14,4.41
90122,33,1,4,14,3.3
90123,10,1,3,15,2.51
90124,29,1,4,15,5
90125,39,2,1,9,1.84
90126,16,1,3,8,1.86
90127,7,2,7,9,1.92
90128,13,2,1,NA,NA
90129,7,2,4,7,1.1
90130,3,1,2,8,1.53
90131,53,1,1,3,0.83
90132,9,2,4,3,0.54
90133,10,1,4,6,0.83
90134,10,2,7,15,5
90135,9,1,6,6,0.92
90136,51,1,4,10,3.47
90137,12,1,4,7,1.23
90138,80,1,3,4,1
90139,74,1,6,2,0.76
90140,80,2,3,5,1.56
90141,0,2,4,5,1.12
90142,46,1,1,14,2.76
90143,24,1,2,15,5
90144,72,1,3,5,1.87
90145,6,1,3,14,3.41
90146,34,2,4,1,0.04
90147,6,1,2,7,1.23
90148,60,1,7,15,5
90149,7,1,1,10,2.46
90150,57,2,4,1,0.16
90151,1,2,2,6,0.51
90152,69,1,2,2,0.59
90153,34,2,1,6,1.04
90154,61,1,2,15,5
90155,1,2,4,6,0.77
90156,51,2,6,14,4.99
90157,46,2,3,6,2.53
90158,71,1,3,1,0.13
90159,5,2,4,9,1.84
90160,3,2,1,14,2.82
90161,8,2,4,5,1.02
90162,0,2,3,77,NA
90163,58,1,3,4,0.89
90164,59,2,3,8,2.81
90165,24,2,3,15,2.8
90166,1,2,3,8,1.54
90167,39,2,4,12,NA
90168,49,2,3,15,5
90169,12,2,4,13,NA
90170,1,1,1,7,1.23
90171,67,1,6,7,2.2
90172,67,2,4,7,2.4
90173,5,2,4,2,0.21
90174,41,1,4,9,1.87
90175,67,2,6,5,0.7
90176,0,2,4,9,2.57
90177,4,1,4,9,2.03
90178,14,2,6,14,3.62
90179,54,2,6,77,NA
90180,3,1,1,4,0.9
90181,55,2,6,15,5
90182,20,1,3,7,1.65
90183,13,2,4,6,1.05
90184,36,2,4,4,0.89
90185,46,2,6,15,5
90186,48,2,4,9,2.53
90187,51,2,1,5,1.29
90188,54,2,3,15,5
90189,23,2,1,6,1.59
90190,46,2,1,9,2.47
90191,67,2,4,5,1.25
90192,6,2,3,7,1.43
90193,12,1,4,8,1.38
90194,62,2,4,8,1.86
90195,74,2,1,2,0.68
90196,2,2,3,6,0.88
90197,7,1,1,14,3.91
90198,16,2,6,10,3.47
90199,33,1,1,77,NA
90200,58,1,3,2,0.79
90201,17,2,3,14,2.82
90202,4,2,3,6,1.32
90203,0,1,3,15,4.08
90204,44,1,3,5,1.7
90205,17,2,3,14,4.04
90206,80,1,3,15,5
90207,2,2,1,6,0.87
90208,14,1,3,10,0
90209,39,1,3,10,2
90210,53,2,4,14,5
90211,10,1,7,5,0.82
90212,61,1,2,77,NA
90213,9,1,3,6,1.29
90214,65,2,2,9,3.83
90215,10,1,4,10,2.09
90216,9,1,2,9,2.47
90217,5,2,1,NA,NA
90218,2,1,7,8,2.24
90219,13,1,3,15,2.22
90220,2,2,2,2,0.39
90221,31,1,6,14,5
90222,6,1,3,15,3.52
90223,65,2,2,4,1.12
90224,11,2,3,15,3.16
90225,26,1,4,9,1.74
90226,4,1,4,8,2.98
90227,12,2,7,8,1.53
90228,4,1,3,9,1.42
90229,73,1,4,9,2.85
90230,48,1,3,7,1.07
90231,11,2,1,7,0.9
90232,22,2,6,5,0.7
90233,6,1,6,14,2.3
90234,10,1,6,14,2.73
90235,51,1,1,8,1.67
90236,11,2,3,10,2.46
90237,8,2,1,14,3.51
90238,14,2,1,8,1.54
90239,66,2,3,10,4.08
90240,53,1,1,3,0.52
90241,13,1,3,6,1.24
90242,62,1,3,4,0.94
90243,77,2,6,2,0.35
90244,54,2,3,15,1.36
90245,7,2,4,7,0.95
90246,3,1,2,5,0.77
90247,53,2,3,14,5
90248,80,2,3,6,1.61
90249,63,1,3,10,0.99
90250,23,2,7,9,4.63
90251,11,2,6,8,1.67
90252,4,2,3,14,3.09
90253,2,2,3,7,1.14
90254,59,1,2,14,3.09
90255,9,2,3,9,2.47
90256,51,1,2,15,4.94
90257,69,2,6,3,0.9
90258,79,1,3,12,NA
90259,12,1,3,15,5
90260,45,2,4,10,5
90261,24,1,4,3,0.42
90262,30,2,2,14,3.17
90263,79,1,3,10,5
90264,80,1,3,9,3.75
90265,14,2,7,10,2.46
90266,33,2,1,2,0.4
90267,1,2,3,77,NA
90268,22,2,1,3,0.21
90269,2,2,3,6,1.32
90270,3,2,4,3,0.34
90271,19,1,3,15,4.93
90272,45,1,3,15,3.52
90273,65,2,1,77,NA
90274,18,1,3,15,5
90275,8,1,4,3,0.88
90276,19,1,2,15,3.54
90277,17,1,4,6,1.15
90278,78,2,1,9,2.99
90279,18,1,1,7,1.65
90280,8,1,4,NA,NA
90281,46,2,1,5,0.59
90282,49,2,1,1,0
90283,8,2,1,12,NA
90284,2,1,3,10,2.89
90285,62,2,4,5,0.7
90286,0,2,2,7,1.23
90287,36,2,4,6,0.77
90288,3,2,1,3,0.54
90289,30,1,3,15,4.93
90290,0,2,2,14,3.91
90291,4,2,3,7,1.23
90292,24,1,4,4,0.94
90293,48,2,4,9,2.47
90294,80,2,3,3,1.16
90295,48,2,4,15,3.52
90296,7,1,1,10,3.01
90297,21,2,4,5,0.63
90298,48,2,6,14,4.46
90299,54,1,3,10,0.51
90300,16,2,4,7,0.95
90301,65,2,3,10,4.08
90302,4,2,2,NA,NA
90303,56,1,3,7,3.57
90304,66,1,4,14,3.97
90305,40,1,4,15,4.22
90306,1,1,7,14,3.51
90307,42,2,4,14,5
90308,61,2,2,7,2.25
90309,9,2,4,1,0.02
90310,7,2,3,9,1.49
90311,25,1,3,6,2.55
90312,2,2,1,5,0.75
90313,9,1,3,14,2.82
90314,15,2,1,4,0.82
90315,80,1,3,6,1.57
90316,13,1,6,5,1.19
90317,13,1,7,1,0
90318,72,1,3,3,0.82
90319,18,2,6,14,3.96
90320,75,2,3,3,0.92
90321,44,2,4,6,1.39
90322,26,1,4,6,1.28
90323,45,2,1,9,3.52
90324,25,1,3,15,5
90325,67,2,1,10,4.27
90326,60,2,7,15,5
90327,19,2,6,14,2.48
90328,35,2,1,9,1.47
90329,68,2,3,8,1.02
90330,54,1,1,15,5
90331,4,1,4,1,0.01
90332,80,1,1,15,5
90333,3,2,4,2,0.21
90334,6,1,3,15,5
90335,52,2,6,15,5
90336,8,1,3,7,1.43
90337,61,2,1,7,1.55
90338,80,2,3,12,NA
90339,7,1,3,3,0.35
90340,73,2,3,6,1.62
90341,70,1,3,7,2.2
90342,4,1,4,7,1.73
90343,0,1,3,9,2.47
90344,18,2,4,15,5
90345,2,1,3,15,5
90346,69,2,4,15,4.98
90347,65,2,4,8,3.79
90348,2,2,1,15,4.57
90349,16,2,3,7,1.15
90350,24,1,4,2,0.34
90351,18,1,1,9,2.99
90352,31,1,4,5,0.82
90353,50,1,3,5,1.01
90354,43,2,1,7,1.07
90355,68,1,1,7,2.18
90356,33,2,1,NA,NA
90357,56,1,6,8,2.24
90358,6,2,3,14,3.09
90359,80,1,3,5,2.08
90360,7,1,1,14,3.5
90361,22,2,3,3,0.75
90362,67,2,6,4,1.15
90363,80,2,3,3,1.02
90364,9,1,4,9,2.88
90365,10,2,3,6,1.04
90366,28,2,4,5,0.93
90367,61,1,2,4,0.98
90368,9,2,1,77,NA
90369,40,2,4,7,1.77
90370,51,1,6,8,2.69
90371,16,1,1,8,1.54
90372,9,2,4,2,0.4
90373,8,2,4,8,1.67
90374,8,1,3,15,3.38
90375,59,2,3,14,4.61
90376,2,2,4,7,1.44
90377,23,2,1,99,NA
90378,19,1,1,8,0.85
90379,14,1,1,7,1.28
90380,22,1,4,7,2.18
90381,80,1,3,6,1.87
90382,11,2,2,4,0.58
90383,8,1,1,8,2.06
90384,47,2,3,14,4.48
90385,0,1,1,7,1.73
90386,71,1,1,12,2.97
90387,7,2,4,10,2.89
90388,6,1,4,6,1.31
90389,0,1,7,10,2.15
90390,5,1,4,6,1.64
90391,42,1,3,9,2.26
90392,2,2,3,7,2.18
90393,33,1,2,12,1.09
90394,36,1,1,9,2
90395,11,2,3,15,5
90396,48,1,6,15,4.95
90397,60,2,3,9,4.67
90398,23,2,3,7,2.51
90399,62,2,6,15,5
90400,13,1,2,5,1.14
90401,7,1,3,15,3.52
90402,3,2,3,15,3.9
90403,23,2,3,8,2.49
90404,58,1,2,7,2.39
90405,1,1,7,8,1.47
90406,29,2,2,3,0.5
90407,15,1,3,9,2.14
90408,3,1,4,4,0.39
90409,55,2,1,6,0.71
90410,37,1,3,15,4.12
90411,4,1,2,3,0.54
90412,57,1,4,15,3.52
90413,79,2,2,NA,NA
90414,17,1,6,7,1.99
90415,12,1,6,15,5
90416,51,2,1,5,0.84
90417,76,2,1,2,0.74
90418,60,2,1,NA,NA
90419,80,1,3,6,1.69
90420,0,2,2,8,2.24
90421,71,2,3,15,2.55
90422,42,2,4,13,NA
90423,13,2,1,12,NA
90424,73,2,3,6,2.59
90425,42,1,4,15,5
90426,35,2,1,1,0.02
90427,0,1,3,8,2.06
90428,3,2,6,15,5
90429,35,1,6,15,5
90430,33,2,1,2,0.4
90431,35,2,1,NA,NA
90432,70,1,6,7,2.75
90433,18,2,3,15,5
90434,12,2,1,2,0.23
90435,8,1,7,4,0.97
90436,59,1,4,10,4.08
90437,5,2,2,15,5
90438,54,1,3,9,4.63
90439,31,1,4,8,1.38
90440,0,1,3,9,2.99
90441,80,2,3,5,2.06
90442,16,1,1,6,0.61
90443,3,1,4,2,0.18
90444,62,2,4,8,3.83
90445,65,2,2,6,1.98
90446,5,2,4,2,0.4
90447,43,2,3,2,0.3
90448,1,2,3,7,1.98
90449,64,1,4,6,1.78
90450,12,2,3,7,1.98
90451,7,1,3,10,2.76
90452,64,1,2,NA,NA
90453,12,2,3,7,2.39
90454,20,2,3,5,1.04
90455,57,1,3,15,5
90456,76,2,3,4,1.26
90457,13,2,1,4,0.38
90458,19,2,4,4,0.04
90459,17,1,1,14,2.76
90460,17,1,6,NA,NA
90461,37,2,4,77,NA
90462,6,2,3,2,0.25
90463,44,2,3,5,1.1
90464,41,1,1,6,0.87
90465,36,1,1,12,NA
90466,22,1,6,14,3.37
90467,72,2,3,7,3.27
90468,0,2,4,3,0.42
90469,5,1,1,2,0.25
90470,44,2,1,14,2.33
90471,12,1,2,6,1.05
90472,11,2,6,NA,NA
90473,44,1,3,77,NA
90474,6,2,2,7,1.65
90475,1,1,1,14,2.82
90476,11,1,1,9,2.11
90477,72,1,3,14,5
90478,4,1,3,14,3.7
90479,5,2,1,6,1.24
90480,58,1,4,4,0.98
90481,61,1,3,4,1.57
90482,63,2,1,14,5
90483,15,2,6,14,2
90484,75,1,6,15,5
90485,16,2,6,6,0.82
90486,80,1,4,6,1.34
90487,17,1,2,7,1.3
90488,5,1,3,15,4.3
90489,2,1,2,8,1.96
90490,55,2,2,7,1.23
90491,7,1,2,6,1.06
90492,14,1,7,5,1
90493,46,1,2,6,1.23
90494,37,2,2,4,0.58
90495,78,2,4,15,4.58
90496,6,1,2,77,NA
90497,20,2,3,9,2.98
90498,42,1,1,8,2.49
90499,10,1,4,9,2.47
90500,72,2,1,2,0.15
90501,21,2,3,12,NA
90502,27,2,3,12,NA
90503,17,1,2,NA,NA
90504,18,2,4,2,0.5
90505,7,1,3,6,0.92
90506,64,1,4,15,4.98
90507,77,2,3,6,1.88
90508,4,2,6,15,5
90509,9,2,2,10,2.67
90510,47,1,3,15,2.51
90511,60,1,3,15,5
90512,1,1,2,5,0.74
90513,4,2,1,9,2.47
90514,65,2,3,9,3.43
90515,27,2,7,8,2.95
90516,28,2,2,14,3.7
90517,77,2,1,6,2.63
90518,80,2,2,4,1.47
90519,40,1,6,5,0.93
90520,6,2,4,4,0.65
90521,48,1,3,14,3.54
90522,40,1,1,10,2.72
90523,69,1,4,13,NA
90524,5,2,4,2,0.18
90525,60,2,2,15,5
90526,80,1,3,7,2.4
90527,38,2,6,10,2.88
90528,40,2,3,8,1.65
90529,10,2,7,15,3.52
90530,36,1,2,5,0.61
90531,24,2,4,7,0.95
90532,27,2,4,15,3.25
90533,34,2,4,3,0.51
90534,60,1,3,15,5
90535,78,2,1,14,2.82
90536,11,1,4,9,1.87
90537,9,2,7,15,5
90538,53,2,1,NA,NA
90539,29,1,4,4,0.87
90540,24,2,1,7,1.41
90541,7,2,1,9,1.74
90542,47,2,4,15,5
90543,0,2,2,7,1.65
90544,28,2,1,14,3.14
90545,80,1,4,7,2.18
90546,1,1,3,7,1.65
90547,28,2,1,5,0.61
90548,7,1,2,14,4.23
90549,34,1,2,3,0.78
90550,27,1,2,15,5
90551,40,2,1,6,1.23
90552,5,1,2,4,0.74
90553,10,1,6,14,3.95
90554,14,1,4,14,3.71
90555,36,1,3,8,1.69
90556,18,2,4,6,1.03
90557,30,2,6,14,3.82
90558,5,2,7,5,0.75
90559,28,1,2,3,0
90560,20,1,2,8,2.12
90561,13,1,3,9,1.84
90562,0,2,1,2,0.25
90563,80,2,1,77,NA
90564,8,1,7,12,NA
90565,67,2,3,10,5
90566,19,1,3,15,5
90567,5,2,1,13,NA
90568,10,1,4,6,0.77
90569,36,2,1,6,0.78
90570,13,1,3,6,1.37
90571,58,2,2,7,2.08
90572,39,1,3,8,1.65
90573,34,2,1,7,1.23
90574,0,1,4,5,0.66
90575,1,2,6,15,3.15
90576,34,2,3,10,2.67
90577,75,2,1,6,1.05
90578,4,2,3,9,2.04
90579,11,1,4,8,1.36
90580,8,1,1,6,1.24
90581,44,1,3,15,4.94
90582,50,2,6,13,NA
90583,41,1,1,8,1.47
90584,7,2,4,8,1.58
90585,47,1,4,15,3.52
90586,24,2,4,6,1.28
90587,8,1,3,15,4.3
90588,35,2,1,4,0.57
90589,9,1,2,15,4.04
90590,61,2,6,14,4.03
90591,20,1,3,5,0.56
90592,16,2,4,7,1.41
90593,49,2,4,6,1.94
90594,63,1,3,4,1.27
90595,2,2,4,10,2.46
90596,13,2,4,7,0.95
90597,59,1,3,3,1.14
90598,61,2,3,NA,NA
90599,40,2,6,6,1.24
90600,6,2,3,9,1.84
90601,2,1,3,15,2.24
90602,80,2,3,3,1.22
90603,32,2,4,8,1.22
90604,14,2,7,6,0.6
90605,39,2,6,15,5
90606,19,2,7,2,0.44
90607,44,1,4,NA,0.08
90608,27,2,3,15,5
90609,49,2,3,15,5
90610,43,2,4,14,3.72
90611,6,1,3,15,5
90612,50,1,3,8,1.08
90613,57,1,6,15,5
90614,23,2,3,7,1.74
90615,7,1,4,6,0.77
90616,10,2,3,14,2.58
90617,65,2,3,6,2.74
90618,34,2,6,15,5
90619,8,2,4,8,1.76
90620,4,2,3,15,3.07
90621,34,2,7,1,0.01
90622,15,2,4,3,0.75
90623,21,2,4,13,NA
90624,18,2,7,2,0.44
90625,31,1,1,15,2.12
90626,51,2,6,6,1.07
90627,44,2,3,15,5
90628,3,2,1,1,0
90629,16,2,1,NA,NA
90630,52,1,3,77,NA
90631,28,1,1,15,4.57
90632,80,1,6,8,2.38
90633,42,2,1,6,0.89
90634,34,1,4,14,2.81
90635,41,1,4,6,2.04
90636,7,2,3,6,1.5
90637,1,2,4,4,0.53
90638,51,1,1,4,0.74
90639,0,2,3,15,4.57
90640,41,2,3,8,1.86
90641,16,1,6,15,4.12
90642,42,2,4,7,1.48
90643,5,1,1,2,0.17
90644,18,1,3,14,2.82
90645,57,1,3,10,5
90646,39,1,2,7,3.37
90647,1,2,4,12,NA
90648,2,2,1,6,1.03
90649,43,1,4,99,0.32
90650,59,1,4,77,NA
90651,44,2,6,15,5
90652,70,2,4,3,0.99
90653,56,2,2,8,2.82
90654,41,1,6,15,5
90655,72,2,3,6,2.55
90656,34,1,7,15,5
90657,11,2,4,3,0.54
90658,43,2,6,NA,NA
90659,36,2,1,99,NA
90660,10,2,7,15,4.12
90661,58,1,3,5,2.04
90662,11,2,4,9,1.84
90663,68,2,4,NA,NA
90664,18,2,3,8,1.76
90665,66,1,4,5,1.26
90666,68,1,2,15,5
90667,12,2,6,15,5
90668,18,2,3,15,5
90669,27,1,1,8,2.23
90670,34,2,3,2,0.42
90671,73,2,2,7,1.23
90672,24,1,2,7,1.23
90673,53,1,4,1,0.04
90674,68,2,4,1,0
90675,80,1,3,5,1.73
90676,63,2,4,3,1.01
90677,55,2,4,15,4.96
90678,80,1,3,15,5
90679,62,2,6,14,1.03
90680,55,1,3,15,5
90681,7,2,4,3,0.35
90682,3,1,1,10,2.78
90683,30,1,4,3,0.93
90684,14,1,4,7,1.11
90685,1,2,2,NA,NA
90686,13,2,1,NA,NA
90687,55,1,6,15,4.96
90688,59,1,6,1,0.13
90689,72,1,7,6,1.05
90690,80,2,3,77,NA
90691,61,2,3,6,1.82
90692,30,2,3,5,0.82
90693,13,2,1,4,0.82
90694,61,1,3,7,3.37
90695,9,2,4,13,NA
90696,44,1,6,15,5
90697,7,1,3,15,4.22
90698,61,1,2,6,1.49
90699,7,1,6,15,5
90700,40,2,4,8,2.28
90701,57,2,4,4,1.27
90702,49,1,2,7,1.73
90703,35,2,6,14,1.72
