SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
77127,41,2,4,1,0.07
77128,19,1,3,14,3.14
77129,10,2,4,2,0.29
77130,16,1,2,15,5
77131,42,2,3,15,5
77132,25,1,6,15,3.33
77133,2,2,4,6,0.9
77134,7,1,4,4,0.57
77135,10,1,3,4,0.53
77136,22,2,3,6,1.11
77137,5,2,7,4,0.54
77138,15,2,4,8,2.12
77139,71,2,2,3,0.86
77140,58,1,1,7,3.43
77141,42,2,1,6,1.07
77142,68,1,4,13,NA
77143,2,2,4,8,1.61
77144,27,2,3,3,0.61
77145,43,1,1,NA,NA
77146,2,1,3,8,0.95
77147,45,1,6,9,2.63
77148,4,1,2,4,0.5
77149,11,1,4,5,0.75
77150,31,1,3,15,3.6
77151,34,1,3,4,1.23
77152,10,1,4,6,0.9
77153,29,2,3,7,1.07
77154,58,2,4,7,1.68
77155,22,1,4,3,0.31
77156,30,1,3,8,1.58
77157,47,2,3,15,5
77158,20,1,3,5,0.5
77159,38,2,7,8,2.32
77160,52,1,3,7,1.47
77161,28,2,2,14,5
77162,72,2,3,3,1.03
77163,66,2,1,7,1.25
77164,56,2,6,5,0.51
77165,10,1,2,15,4.19
77166,2,2,3,15,5
77167,40,2,4,2,0.57
77168,80,2,3,8,4.28
77169,10,1,4,4,0.68
77170,58,2,2,14,3.35
77171,69,2,2,6,1.59
77172,42,1,6,77,NA
77173,16,2,6,15,3.93
77174,22,1,2,12,2.02
77175,4,2,2,12,3.99
77176,41,2,1,14,2.1
77177,48,1,3,14,4.77
77178,80,2,3,5,1.29
77179,67,2,1,8,1.14
77180,9,1,3,14,3.51
77181,4,1,3,15,5
77182,9,1,4,9,1.88
77183,5,2,1,5,0.38
77184,2,2,1,14,2.87
77185,51,2,3,15,5
77186,7,1,3,15,4.19
77187,80,2,3,7,3.83
77188,8,1,3,9,2.15
77189,56,2,3,2,0.78
77190,4,1,6,14,2.9
77191,80,2,3,2,0.72
77192,57,1,3,7,1.43
77193,12,2,3,6,0.9
77194,60,1,4,3,0.71
77195,47,2,2,8,2.1
77196,41,1,3,9,1.45
77197,47,2,4,12,NA
77198,70,2,6,3,0.85
77199,54,2,3,2,0.57
77200,68,2,4,5,1.89
77201,14,1,1,NA,NA
77202,11,1,3,1,0.03
77203,11,2,1,2,0.29
77204,7,2,4,3,0.76
77205,57,2,6,14,5
77206,20,2,4,14,3.35
77207,14,1,1,1,0.1
77208,18,1,3,8,1.81
77209,24,2,6,4,0.81
77210,13,1,1,99,NA
77211,73,1,6,2,0.77
77212,80,1,3,6,1.39
77213,24,1,3,14,5
77214,12,1,3,6,0.88
77215,38,1,1,7,1.27
77216,1,1,2,3,0.34
77217,20,2,3,10,0.87
77218,5,2,1,14,2.66
77219,3,2,4,8,2.9
77220,25,2,4,2,0.34
77221,39,2,3,4,1.28
77222,7,1,3,5,1.02
77223,65,2,2,6,1.54
77224,22,2,3,15,4.3
77225,43,1,3,12,NA
77226,15,2,6,7,1.79
77227,4,2,3,10,2.22
77228,27,1,3,10,3.28
77229,48,1,4,15,4.82
77230,59,1,6,15,5
77231,0,1,3,14,4.1
77232,73,1,3,7,2.42
77233,1,2,7,8,1.79
77234,24,2,4,6,2.61
77235,32,2,6,7,2.23
77236,44,2,3,9,2.31
77237,21,2,4,1,0.13
77238,59,1,3,12,NA
77239,36,2,3,2,0.17
77240,35,1,3,7,1.25
77241,27,1,2,8,4.63
77242,7,1,4,3,0.32
77243,7,2,7,15,3.63
77244,42,1,4,15,2.49
77245,73,2,6,7,1.43
77246,68,1,4,4,1.57
77247,67,2,1,3,0.64
77248,22,2,6,9,2.61
77249,16,1,2,8,1.42
77250,78,1,1,8,2.12
77251,26,2,4,6,1.03
77252,12,2,4,6,1.72
77253,3,2,2,7,2.2
77254,36,1,6,15,5
77255,60,2,3,6,2.57
77256,30,1,3,6,1.2
77257,61,1,2,14,3.09
77258,4,2,4,3,0.36
77259,24,1,3,5,0.72
77260,53,1,2,7,2.42
77261,0,2,3,15,5
77262,19,2,1,9,2.59
77263,44,2,1,NA,NA
77264,15,2,4,9,2.15
77265,41,2,4,15,4.07
77266,4,1,1,15,4.4
77267,17,2,6,15,5
77268,9,2,1,14,3.45
77269,19,1,7,15,3.37
77270,11,1,4,14,3.84
77271,16,2,3,1,0
77272,3,1,4,4,0.77
77273,5,2,4,7,2.54
77274,8,1,4,2,0.29
77275,60,1,2,14,3.22
77276,2,1,3,15,4.61
77277,53,1,3,5,0.98
77278,4,1,3,15,5
77279,38,2,3,15,4.9
77280,42,1,3,14,5
77281,13,2,3,1,0.09
77282,20,1,6,12,NA
77283,46,2,6,15,5
77284,65,1,3,9,3.93
77285,29,2,4,3,0.42
77286,4,2,1,1,0.13
77287,53,2,6,15,4.84
77288,0,2,4,3,0.41
77289,24,1,4,4,0.92
77290,44,2,4,4,1.31
77291,42,2,3,2,0.39
77292,8,2,1,13,NA
77293,5,1,1,5,0.63
77294,12,2,1,4,0.65
77295,30,1,4,10,2.94
77296,0,2,3,5,0.93
77297,5,2,4,1,0.03
77298,63,1,3,6,2.14
77299,67,2,4,9,4.07
77300,24,1,2,12,NA
77301,7,2,1,8,1.34
77302,23,1,3,6,2.74
77303,60,2,4,7,2.67
77304,21,2,3,2,0.26
77305,58,2,3,2,0.83
77306,73,1,2,15,4.16
77307,4,2,4,5,0.76
77308,51,2,3,15,5
77309,1,2,1,6,1.06
77310,26,1,1,8,3.22
77311,38,1,1,6,1.54
77312,0,2,3,15,5
77313,67,2,1,6,1.38
77314,76,1,4,9,3.03
77315,20,2,3,7,2.23
77316,16,2,2,2,0.36
77317,77,2,4,4,1.02
77318,62,1,4,3,0.87
77319,51,1,3,14,5
77320,35,2,4,4,0.57
77321,7,1,3,77,NA
77322,24,1,4,9,2.18
77323,28,2,7,14,3.09
77324,4,2,4,13,NA
77325,16,1,2,8,1.65
77326,12,1,7,8,2.41
77327,2,1,1,15,3.7
77328,43,2,6,15,5
77329,4,1,3,15,5
77330,11,1,6,5,0.84
77331,54,1,3,15,4.48
77332,36,1,3,6,1.11
77333,70,1,3,15,5
77334,2,1,1,6,0.91
77335,10,2,3,1,0.01
77336,48,1,4,6,2.57
77337,23,2,1,7,0.69
77338,6,1,1,5,0.29
77339,41,2,7,8,2.76
77340,39,2,3,15,5
77341,49,2,3,7,3.26
77342,37,1,3,15,5
77343,2,1,1,12,0.54
77344,0,2,1,14,1.04
77345,1,1,3,6,1.44
77346,30,1,2,9,1.97
77347,80,2,3,10,5
77348,78,1,3,15,5
77349,53,2,6,15,5
77350,12,1,1,5,0.73
77351,80,2,2,9,2.63
77352,3,1,3,5,0.93
77353,19,2,1,2,0.4
77354,80,2,3,4,1.46
77355,71,2,4,3,0.9
77356,6,2,3,6,1.69
77357,17,2,3,NA,NA
77358,16,2,6,NA,NA
77359,2,2,4,2,0.51
77360,41,1,3,6,0.59
77361,3,2,3,14,4.5
77362,75,2,3,7,2.26
77363,8,2,3,15,5
77364,66,2,3,6,1.59
77365,23,1,6,15,3.17
77366,6,1,7,6,0.91
77367,48,2,4,4,0.86
77368,43,2,1,7,1.5
77369,21,2,2,7,2.58
77370,14,1,4,1,0.07
77371,70,2,3,15,5
77372,7,2,3,7,1.49
77373,74,2,3,8,3.12
77374,46,2,4,7,1.95
77375,1,2,1,4,0.57
77376,60,1,1,7,2.26
77377,36,1,1,12,NA
77378,2,1,1,15,4.17
77379,12,1,4,15,5
77380,46,1,3,15,5
77381,28,1,3,6,1.22
77382,1,1,1,6,1.06
77383,80,1,4,9,3.07
77384,14,2,4,9,2.68
77385,52,1,3,12,0
77386,31,2,6,10,2.94
77387,44,1,3,7,2.54
77388,46,1,4,6,1.93
77389,4,1,3,3,0.9
77390,3,1,7,4,0.64
77391,36,1,3,7,0.9
77392,54,2,2,15,5
77393,63,2,6,15,5
77394,60,2,4,5,1.53
77395,18,2,4,9,3.87
77396,31,2,3,6,1
77397,3,2,1,15,4.53
77398,62,1,2,6,1.36
77399,80,2,3,6,1.78
77400,80,1,3,6,2.03
77401,0,2,4,2,0.4
77402,5,2,2,6,1.06
77403,10,1,4,3,0.42
77404,8,2,4,8,1.61
77405,53,2,3,10,3.68
77406,8,1,7,6,1.07
77407,44,2,3,4,1.02
77408,79,2,2,3,1.22
77409,38,2,3,12,NA
77410,6,1,6,NA,NA
77411,44,2,3,5,0.5
77412,9,2,3,14,2.94
77413,2,2,3,15,5
77414,32,1,1,6,1.27
77415,72,2,3,4,1.14
77416,14,2,3,15,4.9
77417,80,1,3,3,0.71
77418,8,2,4,5,0.72
77419,24,1,3,15,1.62
77420,18,2,1,5,0.56
77421,5,2,6,8,1.89
77422,80,1,6,14,5
77423,74,1,3,5,0.84
77424,40,2,6,6,2.16
77425,66,1,4,12,1.75
77426,14,1,2,7,2.45
77427,0,2,3,15,5
77428,33,2,4,6,0.69
77429,76,2,4,9,3.56
77430,1,2,3,1,0.13
77431,22,2,4,3,0.72
77432,4,1,2,NA,NA
77433,58,2,6,10,3.54
77434,5,1,6,15,5
77435,10,2,2,5,0.76
77436,58,2,3,15,5
77437,6,1,4,10,3.1
77438,41,2,1,15,5
77439,14,2,7,8,1.13
77440,19,1,1,15,4.71
77441,11,1,2,4,0.87
77442,17,2,4,7,1.33
77443,64,1,3,6,1.28
77444,63,1,4,6,2.14
77445,20,1,3,15,2.44
77446,26,2,3,8,1.99
77447,8,2,4,15,3.96
77448,26,1,4,6,1.74
77449,1,2,4,6,1.17
77450,58,2,6,13,NA
77451,61,1,6,5,0.72
77452,27,1,1,3,0.73
77453,57,2,7,8,2.12
77454,3,2,4,7,1.27
77455,18,2,1,14,2.27
77456,62,2,1,8,3.09
77457,12,1,3,15,5
77458,50,1,4,NA,NA
77459,29,1,1,7,1.71
77460,45,1,1,7,3.08
77461,20,2,4,1,0.04
77462,6,1,4,5,1.27
77463,50,2,1,9,2.63
77464,36,2,7,5,1.21
77465,21,2,2,15,5
77466,22,2,3,9,3.94
77467,4,2,1,6,0.52
77468,54,1,4,6,1.33
77469,67,2,3,9,4.05
77470,25,2,3,14,2.87
77471,62,1,3,8,2.9
77472,0,2,2,1,0.11
77473,31,2,6,15,5
77474,14,2,3,14,3.3
77475,48,1,3,15,5
77476,9,1,4,5,0.48
77477,59,1,6,15,5
77478,4,1,2,3,0.45
77479,4,1,4,12,NA
77480,11,1,4,6,0.94
77481,54,2,1,5,0.96
77482,5,2,1,4,0.47
77483,45,1,3,6,0.88
77484,40,1,6,2,0.16
77485,49,2,4,8,3.22
77486,5,2,6,15,5
77487,18,2,1,13,0.44
77488,80,2,3,12,NA
77489,74,1,3,9,3.74
77490,3,1,3,7,1.13
77491,35,2,4,8,2.53
77492,34,1,4,6,1.26
77493,6,1,4,1,0.07
77494,80,1,3,6,1.88
77495,10,1,7,4,0.91
77496,1,1,2,14,2.53
77497,9,1,4,14,2.72
77498,59,2,3,15,5
77499,31,1,3,6,2.83
77500,3,2,1,7,1.49
77501,5,1,7,6,1.27
77502,55,2,3,15,5
77503,59,1,3,1,0.01
77504,14,2,6,15,5
77505,30,2,3,10,2.73
77506,0,1,3,7,1.45
77507,43,1,6,14,3.18
77508,18,2,2,15,3.17
77509,53,1,4,7,2.45
77510,4,2,4,3,0.32
77511,80,1,4,8,0.86
77512,1,1,1,6,0.84
77513,34,1,2,15,2.44
77514,1,1,7,6,1.52
77515,66,2,4,6,1.91
77516,16,1,4,8,1.29
77517,15,2,3,15,5
77518,16,1,3,8,2.69
77519,16,2,1,2,0.29
77520,80,1,3,77,NA
77521,41,1,3,15,4.88
77522,80,1,3,7,2.23
77523,72,2,4,7,2.02
77524,65,2,3,15,5
77525,1,1,4,15,4.3
77526,0,2,1,15,5
77527,47,1,2,77,NA
77528,40,1,6,15,5
77529,65,1,4,14,5
77530,2,2,4,4,0.61
77531,5,1,4,6,1.93
77532,15,1,7,3,0.42
77533,68,2,3,3,0.99
77534,15,2,3,15,5
77535,72,1,6,7,3.48
77536,80,2,3,7,3.74
77537,8,1,4,3,0.89
77538,23,1,7,15,5
77539,38,2,4,15,5
77540,43,1,6,15,5
77541,60,1,3,15,5
77542,42,1,3,5,1.01
77543,43,1,3,14,3.14
77544,0,1,1,8,1.14
77545,1,1,2,7,1.19
77546,20,1,4,4,0.77
77547,36,1,3,7,2.14
77548,69,1,3,8,3.18
77549,22,2,3,4,1
77550,26,1,1,3,0.72
77551,56,2,3,12,3.92
77552,59,2,3,3,1.11
77553,2,2,2,5,0.69
77554,5,2,1,6,1.07
77555,9,1,1,6,0.88
77556,24,1,4,6,1.26
77557,8,2,2,5,1.23
77558,2,2,3,8,2.1
77559,0,2,1,77,NA
77560,60,2,4,14,5
77561,7,2,1,7,1.16
77562,65,2,3,7,2.39
77563,36,1,6,15,4.04
77564,1,1,1,15,5
77565,2,2,4,6,0.78
77566,0,2,1,3,0.73
77567,1,2,2,10,2.97
77568,3,1,4,2,0.35
77569,48,2,2,2,0.22
77570,9,2,1,1,0.14
77571,18,2,7,4,0.74
77572,57,1,3,15,5
77573,9,1,1,6,1.03
77574,10,1,2,7,1.49
77575,30,1,3,8,2.57
77576,0,2,3,2,0.53
77577,33,2,4,8,3.18
77578,45,1,1,7,1.5
77579,15,1,2,5,1.23
77580,80,2,3,3,0.85
77581,31,2,3,6,0.57
77582,10,1,6,15,2.81
77583,7,2,1,4,0.63
77584,35,2,4,8,2.58
77585,36,1,1,7,1.57
77586,65,1,3,15,5
77587,20,1,3,5,0
77588,6,2,7,15,3.37
77589,50,2,3,3,0.61
77590,9,1,2,4,0.47
77591,23,1,4,6,1.31
77592,52,2,4,7,1.7
77593,3,2,7,9,2.15
77594,3,1,2,8,1.79
77595,13,2,4,6,0.69
77596,49,1,2,12,2.33
77597,58,1,1,6,1.52
77598,79,1,3,4,1.49
77599,2,2,3,5,0.86
77600,58,2,2,7,3.75
77601,42,1,3,14,3.79
77602,14,1,3,14,2.24
77603,56,2,6,10,3.54
77604,25,1,3,6,2.44
77605,55,1,4,8,2.56
77606,14,1,3,6,1.54
77607,42,2,3,7,1.78
77608,7,1,1,9,2.51
77609,61,2,6,9,2.31
77610,61,2,3,77,NA
77611,35,2,2,15,2.18
77612,22,1,2,15,4.67
77613,19,1,2,5,0.45
77614,9,2,7,7,1.13
77615,19,2,2,77,NA
77616,35,2,4,5,0.56
77617,34,1,3,1,0.03
77618,25,2,7,3,0.9
77619,0,1,6,10,2.73
77620,28,2,3,6,0.93
77621,68,2,1,3,1.1
77622,75,2,3,7,3.26
77623,79,2,3,9,2.14
77624,57,2,3,14,4.81
77625,80,2,3,6,2.19
77626,18,2,1,6,1.06
77627,3,2,4,4,0.64
77628,7,1,1,15,4.35
77629,17,1,4,5,0.48
77630,45,1,2,15,5
77631,59,2,6,6,2.61
77632,39,1,6,15,5
77633,11,2,3,7,1.77
77634,67,2,1,2,0.32
77635,6,1,7,5,0.84
77636,6,1,2,5,0.73
77637,6,2,7,14,3.37
77638,23,2,3,5,0.5
77639,28,2,1,7,1.26
77640,46,1,4,8,2.1
77641,16,1,6,12,NA
77642,63,2,3,4,1.14
77643,24,2,1,6,0.56
77644,60,1,3,15,5
77645,52,2,1,14,3.79
77646,18,1,1,15,3.63
77647,68,1,2,15,5
77648,0,1,2,8,1.61
77649,7,1,3,8,2.86
77650,0,2,1,4,0.64
77651,23,2,3,4,0.48
77652,6,2,3,5,0.7
77653,29,2,4,7,1.43
77654,70,2,1,12,NA
77655,55,2,2,6,1.93
77656,40,1,3,7,2.54
77657,12,2,6,15,5
77658,4,1,3,3,0.51
77659,76,2,3,7,2.53
77660,66,1,1,7,2.58
77661,80,2,4,15,5
77662,30,2,4,5,1.02
77663,61,1,6,7,2.2
77664,30,2,7,8,1.81
77665,3,2,3,12,NA
77666,42,1,2,10,2.19
77667,58,1,3,15,5
77668,47,1,4,9,5
77669,16,2,1,10,2.33
77670,25,1,4,12,5
77671,18,2,6,13,0.01
77672,7,2,7,4,0.64
77673,26,1,6,7,1.68
77674,55,2,4,14,3.31
77675,33,1,6,15,5
77676,12,1,4,8,1.89
77677,80,2,3,8,3.22
77678,34,1,3,15,4.28
77679,29,1,3,8,2.27
77680,22,1,7,15,4.06
77681,5,1,4,3,0.42
77682,50,1,4,10,2.97
77683,7,1,3,5,0.88
77684,80,1,3,5,1.97
77685,13,2,6,14,3.35
77686,39,2,3,12,NA
77687,7,1,1,77,NA
77688,16,1,1,15,3.48
77689,49,2,2,10,2.15
77690,62,2,1,99,NA
77691,28,2,3,7,3.43
77692,10,2,1,15,5
77693,51,2,4,1,0.39
77694,5,2,3,2,0.37
77695,1,2,1,9,2.97
77696,37,1,1,15,5
77697,1,2,4,77,NA
77698,30,2,3,8,1.74
77699,9,1,4,6,0.9
77700,48,2,3,2,0.78
77701,11,1,1,99,NA
77702,80,1,1,5,1.23
77703,11,1,4,8,2.29
77704,41,2,6,77,NA
77705,63,1,3,14,5
77706,2,1,7,6,1.54
77707,38,1,6,15,5
77708,44,2,3,15,5
77709,0,1,1,2,0.24
77710,1,2,4,6,1.05
77711,12,1,2,7,1.52
77712,12,1,3,14,3.9
77713,7,1,1,6,1.52
77714,18,2,3,6,1.06
77715,12,2,4,6,1.27
77716,20,1,3,10,2.6
77717,48,1,7,5,0.65
77718,21,1,3,3,0.55
77719,12,2,1,15,3.63
77720,34,1,1,3,0.42
77721,46,1,6,9,3.07
77722,80,1,3,5,1.55
77723,27,1,3,2,0.3
77724,6,2,4,4,0.49
77725,49,1,1,7,1.83
77726,11,2,4,1,0.02
77727,45,2,6,14,3.48
77728,80,1,2,3,0.51
77729,67,1,4,7,2.54
77730,5,2,1,5,0.96
77731,0,2,2,15,3.13
77732,34,2,4,6,2.16
77733,65,1,1,5,1.29
77734,64,2,4,8,0.82
77735,13,2,4,4,0.86
77736,58,1,4,6,2.06
77737,2,2,1,6,0.63
77738,8,2,1,2,0
77739,16,2,4,5,0.75
77740,43,2,3,2,0.37
77741,73,2,3,5,2.09
77742,19,1,4,14,2.53
77743,20,2,4,15,4.82
77744,6,2,1,9,1.45
77745,33,1,4,15,5
77746,36,1,3,7,1.13
77747,27,1,4,12,NA
77748,80,1,3,8,4.28
77749,1,1,4,99,NA
77750,59,1,4,14,5
77751,13,2,4,9,2.15
77752,15,2,1,13,NA
77753,0,1,3,14,3.82
77754,36,1,7,4,0.64
77755,3,2,7,6,1.47
77756,55,1,1,14,3.5
77757,41,2,2,15,5
77758,67,2,3,5,1.89
77759,5,1,3,5,0.85
77760,63,1,3,4,1.18
77761,0,2,3,6,1.23
77762,24,1,4,15,5
77763,59,2,3,7,2.38
77764,80,2,2,8,2.43
77765,11,2,1,NA,NA
77766,17,2,3,3,0.63
77767,1,1,3,9,2.62
77768,62,1,2,8,4.35
77769,64,2,3,9,3.93
77770,4,2,4,4,0.61
77771,33,1,1,6,1.16
77772,56,1,3,9,2.34
77773,80,2,3,7,2.39
77774,25,2,3,5,0.72
77775,16,1,3,6,1.26
77776,1,1,1,8,0.94
77777,69,2,1,5,1.02
77778,59,2,6,7,2.26
77779,36,2,4,14,4.42
77780,50,1,4,14,3.37
77781,25,1,4,7,1.31
77782,51,2,4,2,0.77
77783,0,1,6,15,5
77784,8,2,2,NA,0.3
77785,7,2,7,7,1.25
77786,75,1,1,13,NA
77787,44,2,1,7,1.05
77788,21,2,4,6,1.16
77789,75,1,3,5,1.46
77790,1,1,4,1,0.06
77791,31,1,3,6,1.27
77792,2,1,3,2,0.36
77793,6,2,2,4,0.65
77794,13,1,7,5,0.38
77795,34,2,4,8,2.29
77796,20,2,2,7,2.23
77797,11,2,3,6,1.54
77798,6,2,3,6,1.23
77799,10,1,1,7,1.76
77800,24,2,4,6,0.78
77801,33,1,2,3,0.31
77802,65,2,4,7,2.29
77803,51,1,7,77,0.09
77804,3,1,2,13,NA
77805,25,2,3,15,5
77806,23,1,4,7,2.84
77807,30,1,4,8,1.81
77808,49,1,3,14,5
77809,2,1,6,4,0.63
77810,8,1,6,15,4.04
77811,55,1,6,9,3.03
77812,10,1,3,14,3.14
77813,27,1,3,15,5
77814,5,1,4,8,2.29
77815,66,1,3,7,1.08
77816,18,1,3,9,2.82
77817,8,2,4,3,0.51
77818,4,1,4,14,2.72
77819,7,2,6,15,5
77820,53,1,4,15,5
77821,23,1,2,13,1.04
77822,77,1,3,3,1.2
77823,61,2,1,2,0.19
77824,80,2,4,13,NA
77825,0,2,3,3,0.36
77826,5,1,1,12,NA
77827,52,2,2,4,0.58
77828,18,2,6,1,0.15
77829,18,1,4,5,0.86
77830,43,2,2,3,0.45
77831,61,1,6,12,NA
77832,67,2,2,6,1.72
77833,10,1,6,15,5
77834,5,1,3,15,3.63
77835,64,2,3,6,1.93
77836,26,1,4,15,5
77837,27,2,7,15,4.77
77838,33,1,4,15,5
77839,0,2,2,4,0.57
77840,53,1,2,77,NA
77841,56,1,1,7,1.27
77842,8,1,4,6,0.78
77843,42,1,1,5,1.27
77844,20,1,3,6,1.33
77845,46,1,7,15,5
77846,34,2,3,1,0.03
77847,61,1,4,5,1.27
77848,58,1,4,12,NA
77849,9,1,4,4,0.45
77850,45,1,6,15,5
77851,45,1,1,9,3.93
77852,72,1,1,3,0.64
77853,67,1,6,10,2.73
77854,1,2,2,14,3.48
77855,23,1,7,1,0.01
77856,33,1,7,14,3.66
77857,10,1,1,12,NA
77858,37,2,3,3,0.43
77859,0,2,1,13,NA
77860,13,1,4,4,0.61
77861,68,2,6,5,0.86
77862,18,1,3,14,2.27
77863,0,1,6,15,5
77864,40,1,4,7,2.37
77865,38,1,3,5,1.13
77866,60,1,4,9,5
77867,68,1,4,2,0.61
77868,16,1,1,5,0.73
77869,57,2,2,77,NA
77870,76,1,1,4,0.77
77871,16,1,3,15,0
77872,42,2,1,7,1.38
77873,0,2,1,5,0.63
77874,52,1,3,2,0.73
77875,57,2,3,2,0.74
77876,80,2,3,6,1.27
77877,6,2,3,15,5
77878,47,2,1,1,0.27
77879,1,1,3,15,4.9
77880,63,1,1,8,2.9
77881,19,2,1,4,0.82
77882,3,1,4,6,0.78
77883,5,1,3,6,1.02
77884,40,2,4,12,NA
77885,9,2,6,15,4.3
77886,14,2,3,15,5
77887,27,2,2,5,1.01
77888,75,1,6,7,2.58
77889,38,1,4,6,1.24
77890,9,1,4,1,0.03
77891,55,2,2,9,2.34
77892,80,1,3,10,3.46
77893,24,1,6,3,0.56
77894,74,2,2,13,NA
77895,15,2,2,9,1.99
77896,41,2,3,2,0.25
77897,63,2,1,7,1.26
77898,40,1,4,5,0.84
77899,5,2,6,14,3.77
77900,56,1,3,15,5
77901,6,1,2,6,0.83
77902,80,2,3,77,NA
77903,31,2,3,15,5
77904,6,1,2,8,1.34
77905,63,2,4,2,0.46
77906,61,1,4,2,0.6
77907,26,2,4,9,2.64
77908,17,2,1,6,1.86
77909,78,2,7,4,1.41
77910,58,1,3,3,1.11
77911,8,1,3,3,0.5
77912,34,2,4,5,0.72
77913,11,2,3,5,0.73
77914,13,1,6,15,4.35
77915,57,2,2,7,3.05
77916,2,2,1,9,2.51
77917,68,2,1,77,NA
77918,6,1,2,99,NA
77919,17,2,2,5,0.58
77920,18,1,4,9,1.72
77921,7,2,3,15,5
77922,68,1,3,6,1.48
77923,10,2,3,6,0.59
77924,13,1,1,15,3.48
77925,0,1,4,2,0.34
77926,6,1,3,10,2.36
77927,42,2,6,7,1.82
77928,0,2,1,8,1.63
77929,15,1,2,3,0.2
77930,43,1,3,15,5
77931,36,1,2,13,NA
77932,28,1,6,7,1.68
77933,18,2,3,7,1.59
77934,12,1,3,6,0.91
77935,48,2,6,15,5
77936,43,2,1,NA,NA
77937,73,2,3,13,NA
77938,72,1,6,8,2.9
77939,55,2,4,7,3.26
77940,16,1,1,14,2.11
77941,50,1,4,3,0.51
77942,21,2,3,14,3.84
77943,38,1,6,15,5
77944,4,1,2,9,2.82
77945,69,2,3,1,0.12
77946,9,2,1,9,0.22
77947,12,1,4,1,0.07
77948,33,2,3,15,5
77949,41,2,3,15,4.72
77950,80,1,1,15,5
77951,1,1,1,10,1.67
77952,27,1,6,14,3.97
77953,33,2,6,NA,NA
77954,44,2,6,14,3.98
77955,4,1,4,6,1.27
77956,5,1,4,2,0.3
77957,36,2,4,10,4.51
77958,1,1,4,2,0.46
77959,44,1,1,6,1.64
77960,37,2,3,9,2.38
77961,11,2,3,15,5
77962,8,2,4,6,1.36
77963,32,1,3,14,3.45
77964,3,2,4,NA,NA
77965,47,1,4,7,2.58
77966,64,1,2,6,1.93
77967,0,2,4,8,1.58
77968,52,2,2,8,3.09
77969,4,1,3,14,3.79
77970,12,2,2,2,0.38
77971,5,2,1,7,1.25
77972,35,1,3,14,3.18
77973,57,1,4,12,0.44
77974,0,1,3,13,NA
77975,11,1,6,15,5
77976,73,1,7,3,1.24
77977,25,2,3,15,5
77978,3,2,2,NA,NA
77979,69,2,6,1,0.12
77980,1,1,2,1,0.06
77981,1,1,2,7,1.82
77982,16,2,4,6,0.78
77983,65,1,4,3,0.93
77984,10,1,3,10,2.03
77985,24,2,4,6,0.78
77986,2,1,4,7,1.47
77987,17,2,2,14,2.25
77988,17,1,2,9,2.18
77989,53,1,2,4,0.95
77990,66,1,2,5,1.29
77991,30,2,6,7,1.55
77992,76,1,3,7,2.42
77993,21,1,4,8,1.42
77994,64,1,1,4,0.72
77995,20,1,2,15,2.27
77996,1,1,3,7,1.07
77997,45,1,3,14,3.1
77998,8,1,3,6,1
77999,51,1,2,4,0.77
78000,33,2,3,15,3.63
78001,31,2,3,9,2.34
78002,31,2,3,15,5
78003,14,2,2,12,NA
78004,23,1,3,15,5
78005,15,2,1,4,0.42
78006,2,1,4,4,0.64
78007,80,2,4,4,0.84
78008,33,2,4,12,4.03
78009,80,1,4,5,1.39
78010,73,1,7,5,0.67
78011,0,1,4,5,0.83
78012,33,1,3,10,2.36
78013,45,2,4,9,1.99
78014,6,2,2,77,NA
78015,47,1,1,2,0.28
78016,12,1,3,15,5
78017,7,1,1,5,0.73
78018,47,2,1,5,0.84
78019,65,1,1,7,1.87
78020,42,2,6,7,2.73
78021,62,2,3,4,1.53
78022,2,2,6,3,0.6
78023,0,1,1,15,5
78024,33,1,2,10,4.32
78025,15,1,3,8,1.91
78026,4,1,4,5,0.83
78027,44,2,3,6,1.93
78028,64,1,1,9,5
78029,1,1,2,7,1.06
78030,5,1,7,15,5
78031,64,2,4,14,5
78032,7,1,6,5,0.51
78033,61,2,3,6,1.64
78034,31,1,3,14,5
78035,30,1,2,8,3.31
78036,48,2,2,15,4.16
78037,67,2,3,15,5
78038,11,2,3,12,NA
78039,16,1,1,99,NA
78040,59,2,3,1,0.12
78041,9,1,4,4,0.76
78042,63,2,3,8,4.54
78043,61,1,3,10,4.32
78044,26,2,4,5,1.01
78045,12,2,2,4,0.58
78046,19,1,3,14,3.1
78047,72,2,3,8,2.65
78048,43,1,6,15,4.25
78049,7,2,6,3,0.42
78050,17,1,1,5,0.85
78051,40,1,7,15,5
78052,49,2,3,15,5
78053,4,1,4,4,0.47
78054,23,2,1,77,NA
78055,9,1,3,3,0.61
78056,75,1,4,5,0.48
78057,14,1,4,3,0.59
78058,50,1,3,7,1.77
78059,4,1,4,5,0.56
78060,2,2,3,15,5
78061,47,1,3,15,5
78062,0,2,4,7,1.77
78063,77,2,3,5,1.76
78064,12,2,4,5,0.72
78065,13,2,1,5,0.72
78066,2,1,1,9,3.07
78067,10,2,3,15,3.96
78068,19,1,3,NA,NA
78069,3,2,4,4,0.47
78070,46,1,3,7,1.47
78071,6,2,1,4,0.91
78072,77,1,6,5,0.86
78073,14,1,3,14,5
78074,51,1,2,12,4.44
78075,73,1,3,5,1.55
78076,56,2,7,4,1
78077,10,1,1,6,1.26
